glottocode,name,level,latitude,longitude
tsik1238,Tsikimba,language,9.60496,4.88739
agau1239,Agaunshe,dialect,,
ashe1270,Ashen,dialect,,
cish1238,Western-Kambari-Cishingini,language,9.88458,4.48564
rofi1238,Rofia,dialect,,
cici1237,Cicipu,language,11.0417,5.54073
cepp1238,Cep,dialect,,
shir1273,Shiroro-Kamuku,family,,
shir1275,Shiroro,family,,
gurm1246,Gurmana,language,10.1487,6.79456
pong1250,Pongu,language,10.0823,6.3745
aseb1238,Asebi,dialect,,
aweg1238,Awege,dialect,,
cage1238,Cagere,dialect,,
akwa1247,Akwa (Nigeria),dialect,,
cama1248,Camajere,dialect,,
azhi1238,Azhiga,dialect,,
ubwe1238,Ubwebwe,dialect,,
caun1238,Caundu,dialect,,
cans1238,Cansu,dialect,,
fung1245,Fungwa,language,10.5021,6.59138
bauc1238,Bauchi,language,10.2077,6.61686
waya1265,Wayam-Rubu,dialect,,
supa1245,Supana,dialect,,
mada1283,Madaka,dialect,,
kamu1261,Kamuku-Hungwarya,family,,
kamu1262,Kamuku,family,,
cind1241,Yara,language,10.3419,5.84212
tiya1238,Tiyal,dialect,,
regi1238,Regi,dialect,,
cind1242,Cinda,dialect,,
rogo1239,Rogo-Sagamuk-Sama-Sambuga,family,,
rogo1238,Rogo,language,10.56,6.946
saga1266,Sagamuk-Sama-Sambuga,family,,
sham1278,Shama-Sambuga,language,10.4369,6.20275
samb1308,Sambuga,dialect,,
sham1243,Shama,dialect,,
east2403,Eastern Acipa,language,10.7104,6.0105
boro1275,Boroma,dialect,,
hung1276,Hungworo,language,10.3243,6.3024
bant1294,Bantoid,family,,
sout3152,Southern Bantoid,family,,
mamf1238,Mamfe,family,,
keny1279,Kenyang,language,5.58288,9.55918
uppe1419,Upper Kenyang,dialect,,
bako1251,Bakoni,dialect,,
lowe1405,Lower Kenyang,dialect,,
kend1255,Kendem-Denya,family,,
kend1252,Kendem,language,5.77429,9.63201
deny1238,Denya,language,5.97237,9.39989
bash1265,Basho,dialect,,
biti1245,Bitieku,dialect,,
bajw1238,Bajwo,dialect,,
taka1264,Takamanda,dialect,,
narr1281,Narrow Bantu,family,,
east2731,East Bantu,family,,
sabi1248,Sabi,family,,
malu1252,Malungu-Central Sabi,family,,
cent2321,Central Sabi,family,,
bisa1262,Bisa-Lamba (M.50),family,,
lala1264,Lala-Bisa,language,-12.945,30.2297
bisa1264,Bisa,dialect,,
swak1238,Swaka,dialect,,
luan1259,Luano,dialect,,
wuli1243,Wulima,dialect,,
ambo1248,Ambo (Lala-Bisa),dialect,,
lala1265,Lala (Lala-Bisa),dialect,,
lamb1271,Lamba,language,-12.3366,27.9026
lima1247,Lima,dialect,,
nucl1384,Nuclear Lamba,dialect,,
seba1247,Seba,language,-11.9396,27.5144
bemb1256,Bemba (M.40),family,,
bemb1257,Bemba (Zambia),language,-10.6122,29.2993
twao1242,Twa of Bangweulu,dialect,,
ngom1266,Ngoma,dialect,,
ngum1254,Ng'umbo,dialect,,
town1238,Town Bemba,dialect,,
kabe1244,Kabende,dialect,,
muku1240,Mukula (Zambia),dialect,,
nwes1238,Nwesi,dialect,,
lemb1262,Lembue,dialect,,
luun1238,Luunda,dialect,,
chis1242,Chishinga,dialect,,
lomo1240,Lomotua,dialect,,
unga1253,Unga (Zambia),dialect,,
aush1241,Aushi,language,-11.6295,29.0168
bwil1245,Bwile,language,-8.3041,29.4071
taab1238,Taabwa,language,-7.91416,29.5238
shil1264,Shila,dialect,,
nsen1242,Nsenga,language,-15.3946,31.3544
kund1254,Kunda,dialect,,
ngon1271,Chipata Nsenga,dialect,,
nucl1397,Petauke Nsenga,dialect,,
nyan1317,Greater Lega,family,,
bemb1261,Bembe-Buyu,family,,
buyu1239,Buyu,language,-5.41806,28.5545
bemb1255,Bembe,language,-4.49057,29.0507
nyan1304,Nyanga,language,-1.29357,28.31546
ikum1241,Ikumbure,dialect,,
itir1238,Itiri,dialect,,
ifun1238,Ifuna,dialect,,
inya1238,Inyanga,dialect,,
mitu1241,Mituku-Lega,family,,
mitu1242,Mitukuic,family,,
enya1247,Enya-Kisangani,language,0.56,25.15
mokp1238,Mokpa,language,-1.95077,25.043698
mitu1240,Mituku,language,-1.57031,25.104
song1314,Songola-Binja,family,,
song1300,Songoora,language,-2.21871,26.3477
nort2796,North Binja,dialect,,
geng1244,Gengele,dialect,,
sout2811,South Binja,dialect,,
zimb1251,Zimba,language,-4.013,26.6083
semu1240,Kisémolo,dialect,,
binj1248,Kisɛ́mbɔ́mbɔ,dialect,,
mamb1295,Mamba (Democratic Republic of Congo),dialect,,
sema1267,Kɛsɔlɛ́,dialect,,
lega1253,Lega,family,,
west2869,Western Lega,family,,
lega1249,Lega-Shabunda,language,-3.83196,27.1424
kigy1238,Kigyoma,dialect,,
kiny1242,Kinyabanga,dialect,,
kiny1243,Kinyamunsange,dialect,,
lili1248,Liliga,dialect,,
kiga1238,Kigala,dialect,,
kise1238,Kisede,dialect,,
kanu1278,Kanu,language,-1.82559,28.1017
lega1250,Lega-Mwenga,language,-3.39007,28.2621
mizu1238,Mizulo,dialect,,
isop1238,Isopo,dialect,,
iyok1238,Iyoko,dialect,,
bile1243,Bilembo-Mango,dialect,,
iban1262,Ibanda,dialect,,
luse1251,Lusenge,dialect,,
holo1240,Holoholo,language,-5.37545,28.3274
unun9918,Unclassified Greater Lega,family,,
kwam1250,Kwami,language,-1.53712,27.4633
tumb1253,Tumbuka-Sena-Nyanja,family,,
tumb1252,Tumbukic,family,,
tong1321,Tonga (Nyasa),language,-12.0816,34.0613
tumb1250,Tumbuka,language,-11.3297,33.3738
fili1243,Fililwa,dialect,,
hewe1238,Hewe,dialect,,
weny1238,Wenya,dialect,,
yomb1245,Yombe (Tumbuka),dialect,,
poka1241,Poka,dialect,,
ngon1272,Ngoni (Tumbuka),dialect,,
chit1282,Chitumbuka,dialect,,
chik1250,Chikamanga,dialect,,
chip1260,Chipoka,dialect,,
neny1238,Nenya,dialect,,
kand1299,Kandawire,dialect,,
fung1246,Fungwe,dialect,,
seng1277,Senga,dialect,,
ntha1238,Nthali,dialect,,
sena1271,Sena-Nyanja,family,,
nyan1319,Nyanjaic,family,,
mwer1247,Mwera (Nyasa),language,-11.3304,34.8959
nyan1308,Nyanja,language,-14.8047,32.8108
mang1391,Manganja,dialect,,
peta1244,Peta,dialect,,
chew1246,Chewa,dialect,,
nucl1395,Nuclear Nyanja,dialect,,
nyas1241,Nyasa,dialect,,
ngon1270,Ngoni (Nyanja),dialect,,
kund1255,Chikunda,language,-15.7337,30.2804
sena1270,Senaic,family,,
phim1238,Phimbi,language,-15.8364,33.3514
barw1243,Barwe,language,-17.675,33.4534
nyun1248,Nyungwe,language,-16.4757,33.0233
mala1475,Malawi Sena,language,-16.6183,34.991
nucl1396,Sena,language,-19.7933,34.9829
bang1351,Bangwe,dialect,,
podz1238,Podzo,dialect,,
goro1256,Gorongosa,dialect,,
caia1239,Caia,dialect,,
sang1332,Sangwe,dialect,,
ruee1238,Rue,dialect,,
gomb1249,Gombe (Sena),dialect,,
corr1234,Corridor Bantu,family,,
nyak1264,Nyakyusa-Ndali,family,,
ndal1241,Ndali,language,-9.88948,33.6118
sukw1242,Sukwa,dialect,,
nyak1260,Nyakyusa-Ngonde,language,-9.71018,33.7763
ngon1268,Ngonde,dialect,,
nkon1246,Nkonde,dialect,,
sely1242,Selya,dialect,,
kukw1245,Kukwe,dialect,,
nyak1261,Nyakyusa,dialect,,
mwam1244,Mwamba,dialect,,
mboz1235,Mbozi,family,,
nyik1250,Nyika-Lambya,family,,
lamb1272,Lambya,language,-9.49372,33.15852
nyik1249,Nyika,family,,
cent2285,Central and Southern Nyika,family,,
nyik1246,Nyika (Malawi and Zambia),language,-10.0231,33.481
mboz1234,Mbozi-Malawi Nyika,family,,
nyih1239,Nyiha (Malawi),language,-9.5372,33.0995
nyih1240,Nyiha (Tanzania),language,-9.4472,32.9057
wand1265,Wandya,dialect,,
nyik1247,Nyika (Tanzania),language,-8.133,31.8127
mwik1240,Mwika,family,,
pimb1238,Pimbwe,language,-6.81358,31.4289
bung1265,Bungu,language,-8.32587,32.8801
fipa1240,Fipaic,family,,
fipa1238,Fipa,language,-7.88963,31.3442
siiw1238,Siiwa,dialect,,
ntil1238,Ntili,dialect,,
nkwa1238,Nkwaamba,dialect,,
kand1298,Kandaasi,dialect,,
suku1262,Sukuuma,dialect,,
peem1238,Peemba,dialect,,
kwaa1263,Kwaafi,dialect,,
kwaa1264,Kwa (Fipa),dialect,,
malu1251,Maluwawaru,family,,
mamb1296,Mambwe-Lungu,language,-8.86817,31.2269
mamb1297,Mambwe,dialect,,
rung1256,Rungu,dialect,,
rung1255,Rungwa,language,-7.24959,31.7614
wand1264,Wanda,language,-8.34522,32.4375
sich1239,Sichela,dialect,-8.51176,32.66077
nyam1275,Nyamwanga,language,-9.11261,32.3163
iwaa1242,Iwa,dialect,,
tamb1252,Tambo,dialect,,
mbey1234,Mbeya,family,,
safw1238,Safwa,language,-8.54936,33.4766
mbwi1238,Mbwila,dialect,,
guru1263,Guruka,dialect,,
poro1252,Poroto,dialect,,
song1301,Songwe,dialect,,
mali1279,Malila,language,-9.16619,33.339
maku1247,North Mozambique Bantu,family,,
maku1279,Makua-Lomwe,family,,
makh1260,Makhuwa-Shirima,language,-14.251,36.5249
makh1266,Makhuwa-Saka,language,-13.6443,39.5323
rati1238,Rati,dialect,,
saka1284,Saaka,dialect,,
makh1261,Makhuwa-Meetto,language,-11.9553,38.6874
medo1241,Medo,dialect,,
makh1264,Makhuwa,language,-14.8509,38.8052
enah1238,Enaharra,dialect,,
enla1242,Enlai,dialect,,
enya1245,Enyara,dialect,,
cent2033,Central Makua,dialect,,
empa1240,Empamela,dialect,,
emwa1238,Emwaja,dialect,,
lomw1242,Lomweic,family,,
lomw1241,Mozambique Lomwe,language,-16.0381,37.2437
mala1256,Malawi Lomwe,language,-15.56729,35.43347
makh1262,Makhuwa-Marrevone,language,-16.9394,39.1203
naha1263,Naharra,dialect,,
makh1263,Makhuwana,dialect,,
namp1238,Nampamela,dialect,,
makh1265,Makhuwa-Moniga,language,-17.294,38.093
koti1238,Koti,language,-16.4823,39.7602
ekot1239,Ekoti,dialect,,
enat1238,Enatthembo,dialect,,
nath1238,Nathembo,language,-16.0973,39.9062
main1272,Maindo,language,-18.3143,36.5941
chuw1239,Chuwaboic,family,,
lolo1261,Lolo,language,-17.0232,35.9451
chuw1238,Chuwabu,language,-17.3428,37.1231
karu1252,Karungu,dialect,,
cent2034,Central Chuwabo,dialect,,
mara1390,Marale,dialect,,
nyar1246,Nyaringa,dialect,,
takw1238,Takwane,language,-16.2276,36.249
mare1260,Marenje,language,-16.2129,35.7425
many1259,Manyawa,language,-16.4963,36.8459
koko1267,Kokola,language,-16.2681,35.5767
nort3203,Northeast Savanna Bantu,family,,
uncl1498,Unclassified Northeast Savanna Bantu,family,,
bend1261,Bende-Tongwe,family,,
tong1320,Tongwe,language,-6.43051,30.0807
bend1258,Bende,language,-6.22082,30.5926
suku1274,Sukuma-Nyamwezi (F.20),family,,
sumb1240,Sumbwa,language,-3.47335,31.9457
nyam1286,Nyamwezic,family,,
suku1261,Sukuma,language,-3.16082,32.8765
gwee1241,Gwe,dialect,,
kiya1238,Kiya,dialect,,
kimb1242,Kimbu,language,-7.23023,33.6445
nyam1276,Nyamwezi,language,-5.08559,32.94452
mwer1249,Mweri,dialect,,
nyan1306,Nyanyembe,dialect,,
taka1239,Takama,dialect,,
kono1265,Konongo-Ruwila,language,-6.51503,32.1803
kono1270,Konongo,dialect,,
ruwi1234,Ruwila,dialect,,
sout3185,Southern Tanzania Highlands Bantu,family,,
bena1273,Bena-Hehe,family,,
hehe1240,Hehe,language,-7.71572,35.7255
bena1262,Bena (Tanzania),language,-9.26671,35.0364
east2889,East Bena,dialect,,
lwan1234,Lwanzali,dialect,-9.3404,35.27635
itip1234,Itipula,dialect,-9.34988,35.21523
ukal1234,Ukalawa,dialect,-9.18589,35.28047
itam1234,Itambo,dialect,-9.36073,35.32647
nort3399,Northwest Bena,dialect,,
uten1234,Utengule,dialect,-8.94924,34.76754
ikun1241,Ikuna,dialect,-9.13708,34.9083
kana1293,Kanamalenga,dialect,-8.91872,34.63776
ujin1234,Ujindile,dialect,-9.24553,34.50936
ihan1234,Ihanja,dialect,-9.10589,34.6563
wang1302,Wangama,dialect,-9.17368,34.497
bena1274,Benamanga,dialect,,
sout3376,South Bena,dialect,,
utal1238,Utalingoro,dialect,-9.4366,34.70918
liwe1234,Liwengi,dialect,-9.58491,35.12116
maka1325,Makanjaula,dialect,-9.52396,34.79638
mand1475,Manda-Ngoni,family,,
mand1423,Manda-Matumba,language,-10.3991,34.7424
mand1478,Manda,dialect,,
matu1257,Matumba,dialect,,
ngon1269,Tanzania-Mozambique Ngoni,family,-11.7794,37.4118
moza1251,Mozambican Ngoni,language,-12.923,38.892
tanz1241,Tanzanian Ngoni,language,-11.779,35.459
kisi1244,Kisi-Pangwa,family,,
pang1287,Pangwa,language,-9.96782,34.8039
kimw1238,Kimwela,dialect,,
kisi1243,Kisi,language,-9.93,34.4825
king1258,Kinga-Magoma,family,,
nucl1379,Kinga,language,-9.35868,34.2321
maha1296,Mahanji,dialect,,
mago1246,Magoma,language,-9.23498,33.9826
wanj1243,Wanji-Sangu,family,,
sang1330,Sangu (Tanzania),language,-8.4,33.9
vwan1235,Vwanji,language,-9.00683,34.0757
nort3209,Northeast Coastal Bantu,family,,
ruvu1235,Ruvu,family,,
kagu1239,Kagulu,language,-6.38204,37.0534
tumb1248,Nongwe-Mamboya-Berega,dialect,,
mang1389,Mangehele,dialect,,
east2756,East Ruvu,family,,
lugu1238,Luguru,language,-6.86828,37.5557
doee1238,Doe,language,-6.25844,38.4902
cent2287,Central East Ruvu,family,,
kami1256,Kami (Tanzania),language,-6.71075,37.98
kutu1267,Kutu-Zaramo,family,,
zara1247,Zaramo,language,-6.87705,38.9258
kutu1263,Kutu,language,-7.23789,37.8623
kwer1261,Kwere,language,-6.50666,38.4449
west2846,West Ruvu,family,,
gogo1263,Gogo,language,-6.35951,35.4807
nyau1243,Nyaugogo,dialect,,
nyam1274,Nyambwa,dialect,,
seut1234,Seuta,family,,
zigu1243,Zigua-Nguu,family,,
ngul1246,Ngulu,language,-5.79734,37.6823
zigu1244,Zigula-Mushungulu,language,-5.61864,38.41138
mush1238,Mushungulu,dialect,0.00689,42.6626
zigu1242,Zigula,dialect,-5.61864,38.4114
bond1249,Bondei-Shambala,family,,
sham1280,Shambala,language,-4.8,38.29
lush1257,Lushoto,dialect,,
koro1321,Korogwe,dialect,,
mlal1234,Mlalo,dialect,,
bond1247,Bondei,language,-5.10749,38.5079
vidu1239,Vidunda-Sagala,family,,
saga1256,Sagala,language,-6.98537,36.9153
itum1246,Itumba,dialect,,
nkwi1238,Nkwifiya,dialect,,
kond1297,Kondoa (Sagala),dialect,,
kwen1246,Kweny,dialect,,
vidu1238,Vidunda,language,-7.52674,36.9316
pare1274,Pare-Taveta,family,,
tave1240,Taveta,language,-3.41822,37.7061
pare1277,Pareic,family,,
asut1235,Asu (Tanzania),language,-4.17978,37.8323
mbug1240,Mbugu,language,-4.72863,38.3519
chak1245,Cha kawaida,dialect,,
chan1289,Cha ndani,dialect,,
coas1317,Coastal NEC Bantu,family,,
miji1240,Mijikenda-Pokomo-Comorian,family,,
poko1261,Pokomo,language,-2.31587,40.2897
kina1249,Kinakomba,dialect,,
mala1474,Malalulu,dialect,,
nder1245,Ndera (Pokomo),dialect,,
ndur1238,Ndura,dialect,,
gwan1243,Gwano,dialect,,
zuba1238,Zubaki,dialect,,
miji1238,Mijikenda,family,,
nort3232,Northern Mijikenda,family,,
giry1241,Giryama,language,-3.30638,39.6648
jiba1245,Jibana,dialect,,
raba1248,Rabai,dialect,,
kamb1298,Kambe,dialect,,
kaum1238,Kauma,dialect,,
chwa1242,Chwaka,dialect,,
ribe1238,Ribe,dialect,,
nucl1390,Nuclear Giryama,dialect,,
duru1249,Duruma,language,-4.09629,39.322
chon1287,Chonyi-Dzihana-Kauma,language,-6.518,38.672
sout3204,Southern Mijikenda,family,,
digo1243,Digo,language,-4.62101,39.1752
sege1246,Segeju,language,-5.00659,39.12249
como1260,Comorian Bantu,family,,
shin1269,Shindzwani-Shimaore,family,,
maor1244,Maore Comorian,language,-12.830306,45.154942
maor1245,Maore,dialect,,
shin1266,Shindzwani,dialect,,
ndzw1235,Ndzwani Comorian,language,-12.2123,44.3709
mwal1237,Mwali Comorian,language,-12.3164,43.741
ngaz1238,Ngazidja Comorian,language,-11.6129,43.36
saba1282,Sabaki-Swahili,family,,
mwan1247,Mwani,language,-12.5821,40.4601
nsim1238,Nsimbwa,dialect,,
nkoj1238,Nkojo,dialect,,
kisa1262,Kisanga,dialect,,
wibo1238,Wibo,dialect,,
swah1254,Swahili (G.40),family,,
chim1312,Chimwiini,language,1.111787,44.026991
momb1256,Mombasa-Lamu-Inland Swahili,family,,
cong1236,Congo Swahili,language,-7.2692,27.4196
kivu1238,Kivu Swahili,dialect,,
itur1238,Ituri Kingwana,dialect,,
kata1266,Katanga Swahili,dialect,,
lual1238,Lualaba Kingwana,dialect,,
swah1253,Swahili,language,-8.25605,37.624
baju1245,Bajuni,dialect,,
mato1251,Matondoni,dialect,,
mvit1238,Mvita,dialect,,
mrim1238,Mrima,dialect,,
siuu1238,Siu,dialect,,
pate1246,Pate,dialect,,
mwin1241,Mwini,dialect,0.93435,43.56061
fund1238,Fundi,dialect,,
amuu1238,Amu,dialect,,
pemb1239,Pemba,dialect,,
sham1281,Shamba,dialect,,
mgao1238,Mgao,dialect,,
ungu1238,Unguja,dialect,,
cutc1238,Cutchi-Swahili,language,-3.13905,38.6217
ilwa1237,Ilwana,language,-0.66322,39.793
cent2274,Central Kenya Bantu,family,,
embu1241,Embu,language,-0.62822,37.5933
nucl1389,Nuclear Embu,dialect,,
mbee1248,Mbeere,dialect,,
east2901,Eastern Kirinyaga,family,,
nort3413,Northern Kirinyaga,family,,
nith1234,Nithi-Meru,family,,
meru1245,Meru,language,0.26484,37.7396
nucl1387,Nuclear Meru,dialect,,
igem1238,Igembe,dialect,,
igoj1238,Igoji,dialect,,
tiga1244,Tigania,dialect,,
imen1238,Imenti,dialect,,
miut1238,Miutini,dialect,,
mwim1241,Mwimbi-Muthambi,language,-0.11968,37.5939
mwim1242,Mwimbi,dialect,,
muth1242,Muthambi,dialect,,
thar1283,Tharaka,language,-0.13221,38.073
nucl1388,Nuclear Tharaka,dialect,,
ntug1238,Ntugi,dialect,,
thag1240,Thagichu,dialect,,
gatu1238,Gatue,dialect,,
chuk1274,Chuka,language,-0.27405,37.6116
giku1234,Gikuyu-Temi,family,,
temi1247,Temi,language,-2.19303,35.8035
kiku1240,Kikuyu,language,-0.29005,36.719
sout2813,Southern Gikuyu,dialect,,
nort2797,Northern Gikuyu,dialect,,
ndia1238,Ndia,dialect,,
gich1238,Gichugu,dialect,,
math1238,Mathira,dialect,,
kamb1323,Kamba-Dhaisu,family,,
kamb1297,Kamba (Kenya),language,-1.60827,37.9532
sout2814,South Kitui,dialect,,
nort2798,North Kitui,dialect,,
mumo1239,Mumoni,dialect,,
masa1295,Masaku,dialect,,
dhai1238,Dhaiso,language,-4.81209,38.818
grea1289,Great Lakes Bantu,family,,
grea1291,Greater Luyia,family,,
luyi1234,Luyia,family,,
idak1243,Idakho-Isukha-Tiriki,language,0.21557,34.817
isuk1238,Isukha,dialect,,
idak1244,Idakho,dialect,,
tiri1257,Tiriki,dialect,,
saam1284,Saamia-Wanga-Bukusu,family,,
saam1285,Saamia-Wanga,family,,
west2858,Western Luyia,family,,
west2861,West Nyala,language,0.08,33.99
mara1423,Marachi-Khayo,family,,
mara1393,Marachi,language,0.34,34.22
khay1238,Khayo,language,0.54,34.25
saam1283,Saamia,language,0.3652,34.0335
cent2288,Central-Eastern Luyia,family,,
kaba1294,Kabarasi-Tachoni-Nyala East,family,,
tach1242,Tachoni,language,0.6079,34.8298
east2409,East Nyala,language,0.38163,34.6626
kabr1240,Kabras,language,0.29,34.83
kisa1269,Kisa-Marama-Tsotso,family,,
mara1392,Marama,language,0.19,34.49
tsot1241,Tsotso,language,0.2975,34.6961
kisa1263,Kisa,language,0.1529,34.5708
wang1294,Wanga,language,0.343,34.477
nyor1244,Nyore,language,0.07523,34.6166
nort3404,Northern Luyia,family,,
buku1249,Bukusu,language,0.68043,34.7719
masa1299,Masaaba,language,1.05906,34.2829
luwa1243,Luwalasi,dialect,,
luso1235,Lusoba,dialect,,
lubu1245,Lubutu,dialect,,
ulub1244,Manjiya,dialect,,
lugi1238,Lufumbo,dialect,,
ulud1238,Luhugu,dialect,,
logo1258,Logooli,language,0.09487,34.729
unun9919,Unclassified Greater Luyia,family,,
nyol1238,Nyole,language,0.88072,33.9181
sabi1246,Sabi (Uganda),dialect,,
wesa1238,Wesa,dialect,,
hady1238,Hadyo,dialect,,
meny1244,Menya (Uganda),dialect,,
west2842,Western Lakes Bantu,family,,
kivu1239,Kivu,family,,
fore1272,Forest Kivu,family,,
shii1238,Shi,language,-2.55777,28.6122
hwin1238,Hwindja,dialect,,
long1391,Longe-Longe,dialect,,
ziba1238,Ziba,dialect,,
lind1247,Lindja,dialect,,
temb1270,Tembo (Kitembo),language,-1.91863,28.5778
rhin1241,Rhinyihinyi,dialect,,
temb1271,Tembo,dialect,,
fuli1241,Fuliiric,family,,
fuli1242,Fuliiru-Vira,family,,
joba1238,Joba,language,-3.45787,28.9978
fuli1240,Fuliiru,language,-3.04022,28.9865
nyin1248,Nyindu,language,-3.03802,28.6434
hund1240,Hunde-Havu,family,,
havu1238,Havu,language,-1.99975,28.8624
hund1239,Hunde,language,-1.46762,28.9308
rwan1241,West Highlands Kivu,family,,
rund1244,Rundic,family,,
hang1264,Hangaza-Shubi,family,,
hang1260,Hangaza,language,-2.52347,30.7074
shub1238,Shubi,language,-2.97663,31.0681
rund1242,Rundi,language,-2.94,29.97
haaa1252,Ha,language,-3.77873,30.4894
vinz1238,Vinza,language,-4.99312,30.5699
kiny1244,Kinyarwanda,language,-1.56771,29.6441
igik1238,Igikiga,dialect,,
rufu1238,Rufumbira,dialect,,
hutu1238,Hutu,dialect,,
rutw1238,Rutwa,dialect,,
bufu1238,Bufumbwa,dialect,,
mule1238,Mulenge,dialect,,
bwis1241,Bwisha,dialect,,
rund1241,Rundi-Kitwa,language,-3.022268,29.485248
kabw1242,Kabwari,language,-4.36966,29.1684
konz1238,Rwenzori,family,,
nand1264,Nande,language,-0.24904,29.0243
ekis1238,Ekisongoora,dialect,,
tang1344,Tangi,dialect,,
nucl1392,Nuclear Nande,dialect,,
kumb1271,Kumbule,dialect,,
mate1257,Mate,dialect,,
swag1238,Swaga,dialect,,
shuu1237,Shu,dialect,,
yira1240,Yira,dialect,,
konz1239,Konzo,language,0.32395,29.8696
sanz1246,Sanza,dialect,,
ruko1238,Rukonjo,dialect,,
gung1250,Gungu,language,2.06754,31.4819
east2750,East Nyanza,family,,
nyan1318,Nyanza Mara,family,,
nort3227,North Mara,family,,
suba1238,Suba,language,-0.95719,34.1033
kuri1276,Kuriaic,family,,
suba1252,Suba-Simbiti,language,-1.103296,34.268
rier1234,Rieri,dialect,,
surw1234,Surwa,dialect,,
kiro1241,Kiroba,dialect,,
swet1238,Sweta,dialect,,
simb1253,Simbiti,dialect,,
hach1240,Hacha,dialect,,
bwir1238,Iregi,dialect,,
kine1234,Kine,dialect,,
kuri1259,Kuria,language,-1.50636,34.5049
bugu1247,Bugumbe,dialect,,
nyab1253,Nyabasi,dialect,,
buki1246,Bukira,dialect,,
gusi1247,Gusii,language,-0.78872,34.76751
unun9920,Unclassified North Mara,family,,
kabw1241,Kabwa,language,-1.7124,34.3923
sout3201,South Mara,family,,
sout3373,Southwest Mara,family,,
zana1238,Zanaki,language,-2.26367,34.0542
sior1238,Siora,dialect,,
gira1246,Girango,dialect,,
ndal1242,Ndali (Zanaki),dialect,,
ikiz1238,Ikizu,language,-1.9915,34.3589
nucl1788,Nuclear Ikizu,dialect,,
siza1240,Sizaki,dialect,,
west2987,Western Serengeti,family,,
ngur1263,Ngoreme,language,-1.8485,34.6173
mwib1234,Mwibara,dialect,,
rogo1240,Rogoro,dialect,,
ikom1247,Southeast Mara,family,,
ikom1245,Ikoma-Nata,language,-1.94989,34.5361
nata1256,Nata,dialect,,
ikom1246,Ikoma,dialect,,
isse1238,Isenye,language,-2.019886,34.413574
sugu1245,Suguti,family,,
jita1239,Jita,language,-1.62681,33.9141
kway1241,Kwaya,language,-1.80737,33.71
ruri1238,Ruri,dialect,,
kara1481,Kara (Tanzania),language,-1.83511,33.0488
west2841,West Nyanza,family,,
nort3220,North Nyanza,family,,
soga1244,Soga-Kenyi,family,,
keny1278,Kenyi,language,1.1513,33.4791
soga1242,Soga,language,0.40456,33.3942
teng1265,Tenga,dialect,,
lamo1242,Lamogi,dialect,,
gabu1247,Gabula,dialect,,
